station,date,prcp,tobs,year,month
USC00519523,2012-09-06,0.07,76,2012,09
USC00519523,2012-09-07,0.02,82,2012,09
USC00519523,2012-09-08,0.14,79,2012,09
USC00519523,2012-09-09,0.02,76,2012,09
USC00519523,2012-09-10,0.0,76,2012,09
USC00519523,2012-09-11,0.0,76,2012,09
USC00519523,2012-09-12,0.05,76,2012,09
USC00519523,2012-09-13,0.0,77,2012,09
USC00519523,2012-09-14,0.19,76,2012,09
USC00519523,2012-09-15,0.0,78,2012,09
USC00519523,2012-09-16,0.0,76,2012,09
USC00519523,2012-09-17,0.0,78,2012,09
USC00519523,2012-09-18,0.13,69,2012,09
USC00519523,2012-09-19,0.27,75,2012,09
USC00519523,2012-09-20,0.21,69,2012,09
USC00519523,2012-09-21,0.05,72,2012,09
USC00519523,2012-09-22,0.0,77,2012,09
USC00519523,2012-09-23,0.09,75,2012,09
USC00519523,2012-09-24,0.1,74,2012,09
USC00519523,2012-09-25,0.03,74,2012,09
USC00519523,2012-09-26,0.01,76,2012,09
USC00519523,2012-09-27,0.0,75,2012,09
USC00519523,2012-09-28,0.0,76,2012,09
USC00519523,2012-09-29,0.0,74,2012,09
USC00519523,2012-09-30,0.04,77,2012,09
USC00519523,2012-10-01,0.01,70,2012,10
USC00519523,2012-10-02,0.0,75,2012,10
USC00519523,2012-10-03,0.0,77,2012,10
USC00519523,2012-10-04,0.0,76,2012,10
USC00519523,2012-10-05,0.0,70,2012,10
USC00519523,2012-10-06,0.0,75,2012,10
USC00519523,2012-10-07,0.0,81,2012,10
USC00519523,2012-10-08,0.0,77,2012,10
USC00519523,2012-10-09,0.0,78,2012,10
USC00519523,2012-10-10,0.0,73,2012,10
USC00519523,2012-10-11,0.03,77,2012,10
USC00519523,2012-10-12,0.0,76,2012,10
USC00519523,2012-10-13,0.0,76,2012,10
USC00519523,2012-10-14,0.0,77,2012,10
USC00519523,2012-10-15,0.2,76,2012,10
USC00519523,2012-10-16,0.0,74,2012,10
USC00519523,2012-10-17,0.0,69,2012,10
USC00519523,2012-10-18,0.14,73,2012,10
USC00519523,2012-10-19,0.03,76,2012,10
USC00519523,2012-10-20,0.0,79,2012,10
USC00519523,2012-10-21,0.0,78,2012,10
USC00519523,2012-10-22,0.0,77,2012,10
USC00519523,2012-10-23,0.0,79,2012,10
USC00519523,2012-10-24,0.0,81,2012,10
USC00519523,2012-10-25,0.82,73,2012,10
USC00519523,2012-10-26,0.0,72,2012,10
USC00519523,2012-10-27,0.0,78,2012,10
USC00519523,2012-10-28,0.05,79,2012,10
USC00519523,2012-10-29,0.11,75,2012,10
USC00519523,2012-10-30,0.12,74,2012,10
USC00519523,2012-11-01,0.16064353974479206,65,2012,11
USC00519523,2012-11-02,0.0,65,2012,11
USC00519523,2012-11-03,0.0,73,2012,11
USC00519523,2012-11-04,0.0,69,2012,11
USC00519523,2012-11-05,0.0,70,2012,11
USC00519523,2012-11-06,0.0,77,2012,11
USC00519523,2012-11-07,0.1,76,2012,11
USC00519523,2012-11-08,0.0,75,2012,11
USC00519523,2012-11-09,0.0,75,2012,11
USC00519523,2012-11-10,0.0,74,2012,11
USC00519523,2012-11-11,0.0,79,2012,11
USC00519523,2012-11-12,0.0,76,2012,11
USC00519523,2012-11-13,0.03,73,2012,11
USC00519523,2012-11-14,0.1,74,2012,11
USC00519523,2012-11-15,0.0,74,2012,11
USC00519523,2012-11-16,0.16064353974479206,73,2012,11
USC00519523,2012-11-17,0.1,73,2012,11
USC00519523,2012-11-18,0.0,76,2012,11
USC00519523,2012-11-19,0.0,74,2012,11
USC00519523,2012-11-20,0.0,75,2012,11
USC00519523,2012-11-21,0.0,72,2012,11
USC00519523,2012-11-22,0.0,66,2012,11
USC00519523,2012-11-23,0.0,80,2012,11
USC00519523,2012-11-24,0.0,75,2012,11
USC00519523,2012-11-25,0.0,73,2012,11
USC00519523,2012-11-26,0.16,72,2012,11
USC00519523,2012-11-27,0.0,70,2012,11
USC00519523,2012-11-28,0.0,66,2012,11
USC00519523,2012-11-29,0.0,63,2012,11
USC00519523,2012-11-30,0.0,63,2012,11
USC00519523,2012-12-01,0.0,77,2012,12
USC00519523,2012-12-02,0.0,72,2012,12
USC00519523,2012-12-03,0.0,78,2012,12
USC00519523,2012-12-04,0.08,71,2012,12
USC00519523,2012-12-05,1.02,72,2012,12
USC00519523,2012-12-06,0.01,71,2012,12
USC00519523,2012-12-07,0.0,72,2012,12
USC00519523,2012-12-08,0.0,76,2012,12
USC00519523,2012-12-09,0.0,75,2012,12
USC00519523,2012-12-10,0.0,75,2012,12
USC00519523,2012-12-11,0.0,76,2012,12
USC00519523,2012-12-12,0.04,73,2012,12
USC00519523,2012-12-13,0.13,72,2012,12
USC00519523,2012-12-14,0.09,74,2012,12
USC00519523,2012-12-15,0.12,74,2012,12
USC00519523,2012-12-16,0.04,74,2012,12
USC00519523,2012-12-17,0.09,73,2012,12
USC00519523,2012-12-18,0.22,77,2012,12
USC00519523,2012-12-19,0.04,73,2012,12
USC00519523,2012-12-20,0.1,70,2012,12
USC00519523,2012-12-21,0.02,72,2012,12
USC00519523,2012-12-22,0.0,76,2012,12
USC00519523,2012-12-23,0.0,65,2012,12
USC00519523,2012-12-24,0.0,74,2012,12
USC00519523,2012-12-25,0.1,73,2012,12
USC00519523,2012-12-26,0.03,77,2012,12
USC00519523,2012-12-27,0.0,76,2012,12
USC00519523,2012-12-28,0.0,69,2012,12
USC00519523,2012-12-29,0.0,78,2012,12
USC00519523,2012-12-30,0.03,76,2012,12
USC00519523,2012-12-31,0.0,68,2012,12
USC00519523,2013-01-01,0.38,72,2013,01
USC00519523,2013-01-02,0.13,73,2013,01
USC00519523,2013-01-03,0.43,69,2013,01
USC00519523,2013-01-04,0.05,72,2013,01
USC00519523,2013-01-05,0.23,72,2013,01
USC00519523,2013-01-06,0.11,73,2013,01
USC00519523,2013-01-07,0.02,73,2013,01
USC00519523,2013-01-08,0.06,72,2013,01
USC00519523,2013-01-09,0.17,72,2013,01
USC00519523,2013-01-10,0.01,73,2013,01
USC00519523,2013-01-11,0.0,72,2013,01
USC00519523,2013-01-12,0.08,71,2013,01
USC00519523,2013-01-13,0.06,76,2013,01
USC00519523,2013-01-14,0.0,75,2013,01
USC00519523,2013-01-15,1.07,73,2013,01
USC00519523,2013-01-16,0.0,56,2013,01
USC00519523,2013-01-17,0.0,63,2013,01
USC00519523,2013-01-18,0.01,61,2013,01
USC00519523,2013-01-19,0.05,70,2013,01
USC00519523,2013-01-20,0.0,70,2013,01
USC00519523,2013-01-21,0.0,71,2013,01
USC00519523,2013-01-22,0.0,70,2013,01
USC00519523,2013-01-24,0.16064353974479206,70,2013,01
USC00519523,2013-01-25,0.43,63,2013,01
USC00519523,2013-01-26,0.01,72,2013,01
USC00519523,2013-01-27,0.02,74,2013,01
USC00519523,2013-01-28,2.48,65,2013,01
USC00519523,2013-01-29,0.61,66,2013,01
USC00519523,2013-01-30,0.03,63,2013,01
USC00519523,2013-01-31,0.02,70,2013,01
USC00519523,2013-02-01,0.01,74,2013,02
USC00519523,2013-02-02,0.0,76,2013,02
USC00519523,2013-02-03,0.0,69,2013,02
USC00519523,2013-02-04,0.01,72,2013,02
USC00519523,2013-02-05,0.01,70,2013,02
USC00519523,2013-02-06,0.0,69,2013,02
USC00519523,2013-02-07,0.09,73,2013,02
USC00519523,2013-02-08,0.0,71,2013,02
USC00519523,2013-02-09,0.06,74,2013,02
USC00519523,2013-02-10,0.0,70,2013,02
USC00519523,2013-02-11,0.08,69,2013,02
USC00519523,2013-02-12,0.06,68,2013,02
USC00519523,2013-02-13,0.0,70,2013,02
USC00519523,2013-02-14,0.0,71,2013,02
USC00519523,2013-02-15,0.0,70,2013,02
USC00519523,2013-02-16,0.03,71,2013,02
USC00519523,2013-02-17,0.0,72,2013,02
USC00519523,2013-02-18,0.0,72,2013,02
USC00519523,2013-02-19,0.16,70,2013,02
USC00519523,2013-02-20,0.03,71,2013,02
USC00519523,2013-02-21,0.13,70,2013,02
USC00519523,2013-02-22,0.25,71,2013,02
USC00519523,2013-02-23,0.05,76,2013,02
USC00519523,2013-02-24,0.0,75,2013,02
USC00519523,2013-02-25,0.07,70,2013,02
USC00519523,2013-02-26,0.03,71,2013,02
USC00519523,2013-02-27,0.0,70,2013,02
USC00519523,2013-02-28,0.0,71,2013,02
USC00519523,2013-03-01,0.0,70,2013,03
USC00519523,2013-03-02,0.03,74,2013,03
USC00519523,2013-03-03,0.0,71,2013,03
USC00519523,2013-03-04,0.0,69,2013,03
USC00519523,2013-03-05,0.0,72,2013,03
USC00519523,2013-03-06,0.0,70,2013,03
USC00519523,2013-03-07,0.04,67,2013,03
USC00519523,2013-03-08,0.0,59,2013,03
USC00519523,2013-03-09,0.13,73,2013,03
USC00519523,2013-03-10,1.11,68,2013,03
USC00519523,2013-03-11,1.02,60,2013,03
USC00519523,2013-03-12,0.02,65,2013,03
USC00519523,2013-03-13,0.06,67,2013,03
USC00519523,2013-03-14,0.13,72,2013,03
USC00519523,2013-03-15,0.0,58,2013,03
USC00519523,2013-03-16,0.0,70,2013,03
USC00519523,2013-03-17,0.0,74,2013,03
USC00519523,2013-03-18,0.09,57,2013,03
USC00519523,2013-03-19,0.0,62,2013,03
USC00519523,2013-03-20,0.0,67,2013,03
USC00519523,2013-03-21,0.0,73,2013,03
USC00519523,2013-03-22,0.0,73,2013,03
USC00519523,2013-03-23,0.59,67,2013,03
USC00519523,2013-03-25,0.16064353974479206,72,2013,03
USC00519523,2013-03-26,0.0,69,2013,03
USC00519523,2013-03-27,0.12,72,2013,03
USC00519523,2013-03-28,0.03,74,2013,03
USC00519523,2013-03-29,0.15,73,2013,03
USC00519523,2013-03-30,0.03,71,2013,03
USC00519523,2013-03-31,0.02,69,2013,03
USC00519523,2013-04-01,0.0,66,2013,04
USC00519523,2013-04-02,0.01,66,2013,04
USC00519523,2013-04-03,0.0,67,2013,04
USC00519523,2013-04-04,0.02,72,2013,04
USC00519523,2013-04-05,0.0,74,2013,04
USC00519523,2013-04-06,0.0,77,2013,04
USC00519523,2013-04-07,0.0,76,2013,04
USC00519523,2013-04-08,0.0,77,2013,04
USC00519523,2013-04-09,0.0,74,2013,04
USC00519523,2013-04-10,0.0,73,2013,04
USC00519523,2013-04-11,0.0,74,2013,04
USC00519523,2013-04-12,0.0,74,2013,04
USC00519523,2013-04-13,0.0,74,2013,04
USC00519523,2013-04-14,0.0,78,2013,04
USC00519523,2013-04-15,0.44,71,2013,04
USC00519523,2013-04-16,0.01,66,2013,04
USC00519523,2013-04-17,0.0,74,2013,04
USC00519523,2013-04-18,0.0,74,2013,04
USC00519523,2013-04-19,0.01,74,2013,04
USC00519523,2013-04-20,0.0,70,2013,04
USC00519523,2013-04-21,0.0,75,2013,04
USC00519523,2013-04-22,0.35,71,2013,04
USC00519523,2013-04-23,0.34,75,2013,04
USC00519523,2013-04-24,2.05,69,2013,04
USC00519523,2013-04-26,0.16064353974479206,74,2013,04
USC00519523,2013-04-27,0.0,69,2013,04
USC00519523,2013-04-28,0.0,79,2013,04
USC00519523,2013-04-29,0.0,76,2013,04
USC00519523,2013-04-30,0.0,78,2013,04
USC00519523,2013-05-01,0.0,78,2013,05
USC00519523,2013-05-02,0.0,77,2013,05
USC00519523,2013-05-03,0.0,78,2013,05
USC00519523,2013-05-04,0.0,72,2013,05
USC00519523,2013-05-05,0.15,71,2013,05
USC00519523,2013-05-06,1.24,72,2013,05
USC00519523,2013-05-07,0.04,74,2013,05
USC00519523,2013-05-08,0.0,76,2013,05
USC00519523,2013-05-09,0.0,72,2013,05
USC00519523,2013-05-10,0.26,72,2013,05
USC00519523,2013-05-11,0.16,74,2013,05
USC00519523,2013-05-12,0.4,70,2013,05
USC00519523,2013-05-13,0.12,74,2013,05
USC00519523,2013-05-14,0.02,80,2013,05
USC00519523,2013-05-15,0.0,74,2013,05
USC00519523,2013-05-16,0.0,75,2013,05
USC00519523,2013-05-17,0.0,76,2013,05
USC00519523,2013-05-18,0.13,78,2013,05
USC00519523,2013-05-19,0.06,74,2013,05
USC00519523,2013-05-20,1.96,70,2013,05
USC00519523,2013-05-21,0.0,72,2013,05
USC00519523,2013-05-22,0.0,78,2013,05
USC00519523,2013-05-23,0.03,77,2013,05
USC00519523,2013-05-24,0.0,76,2013,05
USC00519523,2013-05-25,0.08,77,2013,05
USC00519523,2013-05-26,0.06,75,2013,05
USC00519523,2013-05-27,0.0,77,2013,05
USC00519523,2013-05-28,0.1,78,2013,05
USC00519523,2013-05-29,0.0,72,2013,05
USC00519523,2013-05-30,0.0,76,2013,05
USC00519523,2013-05-31,0.0,77,2013,05
USC00519523,2013-06-01,0.0,76,2013,06
USC00519523,2013-06-02,0.08,76,2013,06
USC00519523,2013-06-03,0.02,77,2013,06
USC00519523,2013-06-04,0.0,78,2013,06
USC00519523,2013-06-05,0.0,79,2013,06
USC00519523,2013-06-06,0.0,79,2013,06
USC00519523,2013-06-07,0.07,75,2013,06
USC00519523,2013-06-08,0.0,79,2013,06
USC00519523,2013-06-09,0.0,79,2013,06
USC00519523,2013-06-10,0.0,75,2013,06
USC00519523,2013-06-11,0.0,77,2013,06
USC00519523,2013-06-12,0.0,81,2013,06
USC00519523,2013-06-13,0.0,76,2013,06
USC00519523,2013-06-14,0.28,75,2013,06
USC00519523,2013-06-15,0.0,78,2013,06
USC00519523,2013-06-16,0.0,81,2013,06
USC00519523,2013-06-17,0.0,76,2013,06
USC00519523,2013-06-18,0.0,76,2013,06
USC00519523,2013-06-19,0.0,76,2013,06
USC00519523,2013-06-20,0.07,72,2013,06
USC00519523,2013-06-21,0.32,73,2013,06
USC00519523,2013-06-22,0.13,74,2013,06
USC00519523,2013-06-23,0.08,74,2013,06
USC00519523,2013-06-24,0.01,75,2013,06
USC00519523,2013-06-25,0.18,73,2013,06
USC00519523,2013-06-26,0.42,73,2013,06
USC00519523,2013-06-27,0.02,76,2013,06
USC00519523,2013-06-29,0.05,73,2013,06
USC00519523,2013-06-30,0.0,79,2013,06
USC00519523,2013-07-01,0.0,75,2013,07
USC00519523,2013-07-02,0.16,73,2013,07
USC00519523,2013-07-03,0.0,76,2013,07
USC00519523,2013-07-04,0.0,78,2013,07
USC00519523,2013-07-05,0.0,71,2013,07
USC00519523,2013-07-06,0.0,73,2013,07
USC00519523,2013-07-07,0.0,77,2013,07
USC00519523,2013-07-08,0.02,77,2013,07
USC00519523,2013-07-09,0.0,78,2013,07
USC00519523,2013-07-10,0.07,77,2013,07
USC00519523,2013-07-11,0.06,76,2013,07
USC00519523,2013-07-12,0.02,76,2013,07
USC00519523,2013-07-13,0.0,76,2013,07
USC00519523,2013-07-14,0.0,81,2013,07
USC00519523,2013-07-15,0.0,76,2013,07
USC00519523,2013-07-16,0.0,78,2013,07
USC00519523,2013-07-17,0.0,77,2013,07
USC00519523,2013-07-18,0.0,76,2013,07
USC00519523,2013-07-19,0.0,78,2013,07
USC00519523,2013-07-20,0.0,79,2013,07
USC00519523,2013-07-21,0.0,79,2013,07
USC00519523,2013-07-22,0.2,75,2013,07
USC00519523,2013-07-23,0.2,74,2013,07
USC00519523,2013-07-24,0.01,77,2013,07
USC00519523,2013-07-25,0.0,81,2013,07
USC00519523,2013-07-26,0.0,79,2013,07
USC00519523,2013-07-28,0.16064353974479206,73,2013,07
USC00519523,2013-07-29,0.2,77,2013,07
USC00519523,2013-07-30,0.27,79,2013,07
USC00519523,2013-07-31,0.08,78,2013,07
USC00519523,2013-08-01,0.15,77,2013,08
USC00519523,2013-08-02,0.04,76,2013,08
USC00519523,2013-08-03,0.0,77,2013,08
USC00519523,2013-08-04,0.0,79,2013,08
USC00519523,2013-08-05,0.0,77,2013,08
USC00519523,2013-08-06,0.0,77,2013,08
USC00519523,2013-08-07,0.0,76,2013,08
USC00519523,2013-08-08,0.0,77,2013,08
USC00519523,2013-08-09,0.0,76,2013,08
USC00519523,2013-08-10,1.67,73,2013,08
USC00519523,2013-08-11,0.42,82,2013,08
USC00519523,2013-08-12,0.01,77,2013,08
USC00519523,2013-08-13,0.0,77,2013,08
USC00519523,2013-08-14,0.05,77,2013,08
USC00519523,2013-08-15,0.0,76,2013,08
USC00519523,2013-08-16,0.05,77,2013,08
USC00519523,2013-08-17,0.0,79,2013,08
USC00519523,2013-08-18,0.0,82,2013,08
USC00519523,2013-08-19,0.0,73,2013,08
USC00519523,2013-08-20,0.0,73,2013,08
USC00519523,2013-08-21,0.43,73,2013,08
USC00519523,2013-08-22,0.0,78,2013,08
USC00519523,2013-08-23,0.0,74,2013,08
USC00519523,2013-08-24,0.05,78,2013,08
USC00519523,2013-08-25,0.0,80,2013,08
USC00519523,2013-08-26,0.0,78,2013,08
USC00519523,2013-08-27,0.0,77,2013,08
USC00519523,2013-08-28,0.0,74,2013,08
USC00519523,2013-08-29,0.19,72,2013,08
USC00519523,2013-08-31,0.16064353974479206,79,2013,08
USC00519523,2013-09-01,0.09,78,2013,09
USC00519523,2013-09-02,0.0,79,2013,09
USC00519523,2013-09-03,0.05,75,2013,09
USC00519523,2013-09-04,0.04,71,2013,09
USC00519523,2013-09-05,0.0,68,2013,09
USC00519523,2013-09-06,0.0,79,2013,09
USC00519523,2013-09-07,0.53,78,2013,09
USC00519523,2013-09-09,0.16064353974479206,77,2013,09
USC00519523,2013-09-10,0.0,77,2013,09
USC00519523,2013-09-11,0.25,76,2013,09
USC00519523,2013-09-12,0.05,76,2013,09
USC00519523,2013-09-13,0.32,76,2013,09
USC00519523,2013-09-14,0.09,81,2013,09
USC00519523,2013-09-15,0.15,78,2013,09
USC00519523,2013-09-16,0.02,78,2013,09
USC00519523,2013-09-17,0.07,76,2013,09
USC00519523,2013-09-18,0.06,78,2013,09
USC00519523,2013-09-19,0.04,78,2013,09
USC00519523,2013-09-20,0.0,78,2013,09
USC00519523,2013-09-22,0.16064353974479206,82,2013,09
USC00519523,2013-09-23,0.0,81,2013,09
USC00519523,2013-09-25,0.16064353974479206,77,2013,09
USC00519523,2013-09-26,0.49,78,2013,09
USC00519523,2013-09-27,0.02,78,2013,09
USC00519523,2013-09-28,0.0,78,2013,09
USC00519523,2013-09-29,0.07,79,2013,09
USC00519523,2013-09-30,0.13,78,2013,09
USC00519523,2013-10-01,0.0,78,2013,10
USC00519523,2013-10-02,0.0,77,2013,10
USC00519523,2013-10-03,0.0,76,2013,10
USC00519523,2013-10-04,0.0,77,2013,10
USC00519523,2013-10-06,0.16064353974479206,78,2013,10
USC00519523,2013-10-07,0.0,77,2013,10
USC00519523,2013-10-08,0.0,77,2013,10
USC00519523,2013-10-09,0.0,78,2013,10
USC00519523,2013-10-10,0.07,78,2013,10
USC00519523,2013-10-11,0.0,75,2013,10
USC00519523,2013-10-12,0.06,76,2013,10
USC00519523,2013-10-13,0.0,72,2013,10
USC00519523,2013-10-14,0.68,74,2013,10
USC00519523,2013-10-15,0.0,74,2013,10
USC00519523,2013-10-16,0.0,75,2013,10
USC00519523,2013-10-17,0.0,78,2013,10
USC00519523,2013-10-18,0.05,69,2013,10
USC00519523,2013-10-19,0.0,66,2013,10
USC00519523,2013-10-20,0.01,69,2013,10
USC00519523,2013-10-21,0.0,68,2013,10
USC00519523,2013-10-22,0.0,74,2013,10
USC00519523,2013-10-23,0.0,81,2013,10
USC00519523,2013-10-24,0.11,73,2013,10
USC00519523,2013-10-25,0.0,76,2013,10
USC00519523,2013-10-26,0.0,79,2013,10
USC00519523,2013-10-28,0.16064353974479206,73,2013,10
USC00519523,2013-10-29,0.0,76,2013,10
USC00519523,2013-10-30,0.0,76,2013,10
USC00519523,2013-10-31,0.0,74,2013,10
USC00519523,2013-11-01,0.0,76,2013,11
USC00519523,2013-11-02,0.07,75,2013,11
USC00519523,2013-11-03,0.0,78,2013,11
USC00519523,2013-11-04,0.0,82,2013,11
USC00519523,2013-11-05,0.0,74,2013,11
USC00519523,2013-11-06,0.05,73,2013,11
USC00519523,2013-11-07,0.2,74,2013,11
USC00519523,2013-11-08,0.02,74,2013,11
USC00519523,2013-11-09,0.04,74,2013,11
USC00519523,2013-11-10,4.76,73,2013,11
USC00519523,2013-11-11,0.03,76,2013,11
USC00519523,2013-11-12,0.24,62,2013,11
USC00519523,2013-11-13,0.0,64,2013,11
USC00519523,2013-11-14,0.05,72,2013,11
USC00519523,2013-11-15,0.78,73,2013,11
USC00519523,2013-11-17,0.16064353974479206,76,2013,11
USC00519523,2013-11-20,0.16064353974479206,68,2013,11
USC00519523,2013-11-21,0.0,70,2013,11
USC00519523,2013-11-22,0.0,71,2013,11
USC00519523,2013-11-23,0.0,76,2013,11
USC00519523,2013-11-24,0.0,70,2013,11
USC00519523,2013-11-25,0.0,73,2013,11
USC00519523,2013-11-26,0.0,74,2013,11
USC00519523,2013-11-27,0.0,73,2013,11
USC00519523,2013-11-28,0.0,73,2013,11
USC00519523,2013-11-29,0.0,73,2013,11
USC00519523,2013-11-30,0.38,78,2013,11
USC00519523,2013-12-01,0.09,76,2013,12
USC00519523,2013-12-02,2.25,68,2013,12
USC00519523,2013-12-03,0.09,79,2013,12
USC00519523,2013-12-04,0.0,69,2013,12
USC00519523,2013-12-05,0.0,64,2013,12
USC00519523,2013-12-06,0.0,70,2013,12
USC00519523,2013-12-07,0.0,69,2013,12
USC00519523,2013-12-08,0.0,73,2013,12
USC00519523,2013-12-09,0.0,70,2013,12
USC00519523,2013-12-10,0.03,74,2013,12
USC00519523,2013-12-11,0.0,76,2013,12
USC00519523,2013-12-12,0.02,76,2013,12
USC00519523,2013-12-13,0.02,69,2013,12
USC00519523,2013-12-14,0.0,73,2013,12
USC00519523,2013-12-15,0.1,73,2013,12
USC00519523,2013-12-16,0.88,65,2013,12
USC00519523,2013-12-17,0.0,70,2013,12
USC00519523,2013-12-18,0.0,72,2013,12
USC00519523,2013-12-19,0.35,72,2013,12
USC00519523,2013-12-20,0.01,75,2013,12
USC00519523,2013-12-21,0.0,74,2013,12
USC00519523,2013-12-22,0.01,69,2013,12
USC00519523,2013-12-23,0.08,73,2013,12
USC00519523,2013-12-24,0.04,75,2013,12
USC00519523,2013-12-25,0.0,76,2013,12
USC00519523,2013-12-26,0.0,74,2013,12
USC00519523,2013-12-27,0.0,73,2013,12
USC00519523,2013-12-28,0.06,74,2013,12
USC00519523,2013-12-29,0.16,71,2013,12
USC00519523,2013-12-30,0.01,72,2013,12
USC00519523,2013-12-31,0.17,73,2013,12
USC00519523,2014-01-01,0.01,75,2014,01
USC00519523,2014-01-02,0.15,75,2014,01
USC00519523,2014-01-03,0.92,68,2014,01
USC00519523,2014-01-04,0.0,70,2014,01
USC00519523,2014-01-05,0.0,69,2014,01
USC00519523,2014-01-06,0.23,68,2014,01
USC00519523,2014-01-07,0.0,71,2014,01
USC00519523,2014-01-08,0.0,71,2014,01
USC00519523,2014-01-09,0.12,70,2014,01
USC00519523,2014-01-10,0.01,72,2014,01
USC00519523,2014-01-11,0.0,75,2014,01
USC00519523,2014-01-12,0.0,68,2014,01
USC00519523,2014-01-13,0.0,66,2014,01
USC00519523,2014-01-14,0.44,75,2014,01
USC00519523,2014-01-15,0.28,72,2014,01
USC00519523,2014-01-16,0.3,65,2014,01
USC00519523,2014-01-17,0.15,66,2014,01
USC00519523,2014-01-18,0.13,65,2014,01
USC00519523,2014-01-19,0.0,70,2014,01
USC00519523,2014-01-20,0.17,72,2014,01
USC00519523,2014-01-21,0.0,72,2014,01
USC00519523,2014-01-22,0.31,69,2014,01
USC00519523,2014-01-24,0.16064353974479206,58,2014,01
USC00519523,2014-01-25,0.0,72,2014,01
USC00519523,2014-01-27,0.16064353974479206,67,2014,01
USC00519523,2014-01-28,0.44,69,2014,01
USC00519523,2014-01-29,0.21,69,2014,01
USC00519523,2014-01-30,0.08,65,2014,01
USC00519523,2014-01-31,0.0,65,2014,01
USC00519523,2014-02-01,0.95,74,2014,02
USC00519523,2014-02-02,0.57,69,2014,02
USC00519523,2014-02-03,0.02,70,2014,02
USC00519523,2014-02-04,1.48,67,2014,02
USC00519523,2014-02-05,0.55,75,2014,02
USC00519523,2014-02-06,0.15,74,2014,02
USC00519523,2014-02-07,0.17,70,2014,02
USC00519523,2014-02-08,1.81,68,2014,02
USC00519523,2014-02-09,0.44,74,2014,02
USC00519523,2014-02-10,0.03,68,2014,02
USC00519523,2014-02-11,0.0,65,2014,02
USC00519523,2014-02-12,0.05,71,2014,02
USC00519523,2014-02-13,0.0,65,2014,02
USC00519523,2014-02-14,0.0,73,2014,02
USC00519523,2014-02-15,0.4,73,2014,02
USC00519523,2014-02-16,0.03,72,2014,02
USC00519523,2014-02-17,0.33,74,2014,02
USC00519523,2014-02-18,0.14,71,2014,02
USC00519523,2014-02-19,0.0,69,2014,02
USC00519523,2014-02-20,0.0,71,2014,02
USC00519523,2014-02-21,0.34,68,2014,02
USC00519523,2014-02-22,0.0,72,2014,02
USC00519523,2014-02-23,0.0,69,2014,02
USC00519523,2014-02-24,0.0,72,2014,02
USC00519523,2014-02-25,0.05,67,2014,02
USC00519523,2014-02-26,0.14,62,2014,02
USC00519523,2014-02-27,0.13,68,2014,02
USC00519523,2014-02-28,0.21,73,2014,02
USC00519523,2014-03-01,0.24,72,2014,03
USC00519523,2014-03-03,0.16064353974479206,62,2014,03
USC00519523,2014-03-04,0.03,66,2014,03
USC00519523,2014-03-05,0.0,63,2014,03
USC00519523,2014-03-06,0.0,62,2014,03
USC00519523,2014-03-07,0.33,69,2014,03
USC00519523,2014-03-08,0.91,67,2014,03
USC00519523,2014-03-09,0.44,72,2014,03
USC00519523,2014-03-10,0.03,73,2014,03
USC00519523,2014-03-11,0.0,71,2014,03
USC00519523,2014-03-12,0.0,71,2014,03
USC00519523,2014-03-13,0.0,73,2014,03
USC00519523,2014-03-14,0.0,73,2014,03
USC00519523,2014-03-15,0.58,69,2014,03
USC00519523,2014-03-16,0.08,69,2014,03
USC00519523,2014-03-17,0.03,67,2014,03
USC00519523,2014-03-18,0.03,69,2014,03
USC00519523,2014-03-19,0.0,70,2014,03
USC00519523,2014-03-20,0.0,76,2014,03
USC00519523,2014-03-21,0.0,72,2014,03
USC00519523,2014-03-22,0.03,70,2014,03
USC00519523,2014-03-23,0.0,72,2014,03
USC00519523,2014-03-24,0.0,73,2014,03
USC00519523,2014-03-25,0.11,70,2014,03
USC00519523,2014-03-26,0.41,77,2014,03
USC00519523,2014-03-27,0.18,69,2014,03
USC00519523,2014-03-28,0.0,73,2014,03
USC00519523,2014-03-29,0.95,74,2014,03
USC00519523,2014-03-30,0.37,76,2014,03
USC00519523,2014-03-31,0.07,73,2014,03
USC00519523,2014-04-01,0.0,75,2014,04
USC00519523,2014-04-02,0.02,74,2014,04
USC00519523,2014-04-03,0.1,76,2014,04
USC00519523,2014-04-04,0.0,77,2014,04
USC00519523,2014-04-05,0.0,74,2014,04
USC00519523,2014-04-06,0.0,67,2014,04
USC00519523,2014-04-07,0.2,70,2014,04
USC00519523,2014-04-08,0.23,70,2014,04
USC00519523,2014-04-10,0.16064353974479206,71,2014,04
USC00519523,2014-04-11,0.01,68,2014,04
USC00519523,2014-04-12,0.17,71,2014,04
USC00519523,2014-04-13,0.01,73,2014,04
USC00519523,2014-04-14,0.02,73,2014,04
USC00519523,2014-04-15,0.05,72,2014,04
USC00519523,2014-04-16,0.15,73,2014,04
USC00519523,2014-04-17,0.0,74,2014,04
USC00519523,2014-04-18,0.0,75,2014,04
USC00519523,2014-04-19,0.09,75,2014,04
USC00519523,2014-04-20,0.0,73,2014,04
USC00519523,2014-04-21,0.21,73,2014,04
USC00519523,2014-04-22,0.13,74,2014,04
USC00519523,2014-04-24,0.16064353974479206,74,2014,04
USC00519523,2014-04-25,0.0,73,2014,04
USC00519523,2014-04-26,0.0,74,2014,04
